RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,DiscountUnitPrice,Sales,Quantity,Discount,Profit,ProductCost,TotalCost,DiscountValue,OriginalSaleValue,CataloguePrice,SupplierPrice,Sex
7026,US-2017-101840,2017-02-06,2017-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,22746.0,6,0.0,6596.0,26.9161,161.4966,0.0,227.46,3791.0,2691.0,F
7027,US-2017-101840,2017-02-06,2017-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",11.56,4624.0,4,0.2,1560.0,7.6585,30.634,9.248,55.488,1445.0,765.0,F
7028,CA-2017-131653,2017-01-29,2017-02-05,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,522.0,2,0.0,240.0,1.4094,2.8188,0.0,5.22,261.0,140.0,M
7029,US-2016-157840,2016-12-20,2016-12-23,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,6.78,3390.0,5,0.0,1559.0,3.6612,18.306,0.0,33.9,677.0,366.0,M
7030,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,9.38,2814.0,3,0.0,787.0,6.7536,20.2608,0.0,28.14,938.0,675.0,M
7031,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18.0,3600.0,2,0.0,648.0,14.76,29.52,0.0,36.0,1800.0,1476.0,M
7032,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",30.98,9294.0,3,0.0,2509.0,22.6154,67.8462,0.0,92.94,3098.0,2261.0,M
7033,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",81.882,24564.0,3,0.1,818.0,79.1526,237.4578,24.5646,270.2106,9097.0,7915.0,M
7034,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,5500.0,3,0.2,1719.0,12.606,37.818,11.0016,66.0096,2292.0,1260.0,M
7035,CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744,3523.0,3,0.2,1145.0,7.9272,23.7816,7.0464,42.2784,1468.0,792.0,M
7036,CA-2017-119494,2017-11-09,2017-11-13,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",174.464,52339.0,3,0.2,5233.0,157.0176,471.0528,104.6784,628.0704,21808.0,15701.0,M
7037,CA-2014-124618,2014-05-02,2014-05-04,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,239.992,47998.0,2,0.2,8999.0,194.9935,389.987,95.9968,575.9808,29998.0,19499.0,F
7038,CA-2017-161970,2017-09-22,2017-09-27,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,6.48,1296.0,2,0.0,622.0,3.3696,6.7392,0.0,12.96,648.0,336.0,M
7039,CA-2017-161970,2017-09-22,2017-09-27,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",5.98,1794.0,3,0.0,645.0,3.8272,11.4816,0.0,17.94,598.0,382.0,M
7040,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,16672.0,2,0.0,4168.0,62.52,125.04,0.0,166.72,8336.0,6252.0,F
7041,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,8.272,2481.0,3,0.2,837.0,5.4802,16.4406,4.9632,29.7792,1034.0,548.0,F
7042,CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,62.18,12436.0,2,0.0,2735.0,48.5004,97.0008,0.0,124.36,6218.0,4850.0,F
7043,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,119.994,59997.0,5,0.4,6999.0,105.9947,529.9735,239.988,839.958,19999.0,10599.0,M
7044,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",49.686,19874.0,4,0.3,-1419.0,53.235,212.94,59.6232,258.3672,7098.0,5323.0,M
7045,US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,4.592,918.0,2,0.2,114.0,4.018,8.036,1.8368,11.0208,573.0,401.0,M
7046,CA-2016-160136,2016-11-03,2016-11-09,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,4.624,924.0,2,0.2,335.0,2.9478,5.8956,1.8496,11.0976,577.0,294.0,M
7047,CA-2014-150581,2014-04-08,2014-04-12,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,9959.0,1,0.2,248.0,97.1022,97.1022,19.9184,119.5104,12449.0,9710.0,M
7048,CA-2014-150581,2014-04-08,2014-04-12,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99,39996.0,4,0.0,13998.0,64.9935,259.974,0.0,399.96,9999.0,6499.0,M
7049,CA-2016-119515,2016-08-14,2016-08-16,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,5.184,1555.0,3,0.2,544.0,3.3696,10.1088,3.1104,18.6624,648.0,336.0,M
7050,CA-2014-141355,2014-09-25,2014-09-30,Standard Class,BF-11005,Barry Franz,Home Office,United States,Aurora,Colorado,80013,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,7.288,1457.0,2,0.2,236.0,6.1037,12.2074,2.9152,17.4912,911.0,610.0,M
7051,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,41.92,20960.0,5,0.2,6812.0,28.296,141.48,41.92,251.52,5240.0,2829.0,M
7052,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,11.66,2332.0,2,0.0,606.0,8.6284,17.2568,0.0,23.32,1166.0,862.0,M
7053,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,3098.0,1,0.0,1394.0,17.039,17.039,0.0,30.98,3098.0,1703.0,M
7054,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,29.99,11996.0,4,0.0,2519.0,23.6921,94.7684,0.0,119.96,2999.0,2369.0,M
7055,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",72.784,36392.0,5,0.2,-3184.0,79.1526,395.763,72.784,436.704,9098.0,7915.0,M
7056,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,11.936,3580.0,3,0.2,1119.0,8.206,24.618,7.1616,42.9696,1492.0,820.0,M
7057,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,13.632,12268.0,9,0.2,3987.0,9.2016,82.8144,24.5376,147.2256,1704.0,920.0,M
7058,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,127.448,89213.0,7,0.2,11151.0,111.517,780.619,178.4272,1070.5632,15930.0,11151.0,M
7059,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,16.74,5022.0,3,0.0,200.0,16.0704,48.2112,0.0,50.22,1673.0,1607.0,M
7060,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,41.71,8342.0,2,0.0,2419.0,29.6141,59.2282,0.0,83.42,4171.0,2961.0,M
7061,CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.936,587.0,2,0.2,212.0,1.8717,3.7434,1.1744,7.0464,367.0,187.0,M
7062,CA-2015-132633,2015-02-03,2015-02-05,Second Class,KH-16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.048,1214.0,3,0.2,409.0,2.6818,8.0454,2.4288,14.5728,505.0,268.0,M
7063,CA-2016-157742,2016-12-29,2016-12-31,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",9.264,2779.0,3,0.2,1042.0,5.79,17.37,5.5584,33.3504,1158.0,579.0,M
7064,CA-2017-127712,2017-08-31,2017-09-05,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,97301,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104,620.0,2,0.2,69.0,2.7548,5.5096,1.2416,7.4496,388.0,275.0,M
7065,CA-2017-169474,2017-02-04,2017-02-09,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,3267.0,3,0.0,849.0,8.0586,24.1758,0.0,32.67,1089.0,805.0,M
7066,CA-2014-106726,2014-12-06,2014-12-08,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,180.19,126133.0,7,0.0,32794.0,133.3406,933.3842,0.0,1261.33,18019.0,13334.0,M
7067,CA-2016-147473,2016-05-30,2016-06-03,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,6.48,3888.0,6,0.0,1866.0,3.3696,20.2176,0.0,38.88,648.0,336.0,F
7068,CA-2016-114209,2016-05-21,2016-05-26,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",0.982,196.0,2,0.8,-324.0,2.6023,5.2046,1.5712,3.5352,491.0,260.0,M
7069,CA-2016-114209,2016-05-21,2016-05-26,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,9.184,8265.0,9,0.2,3099.0,5.74,51.66,16.5312,99.1872,1148.0,574.0,M
7070,CA-2014-141901,2014-08-09,2014-08-14,Standard Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,598.0,1,0.0,269.0,3.289,3.289,0.0,5.98,598.0,328.0,M
7071,CA-2016-164490,2016-09-05,2016-09-10,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.624,924.0,2,0.2,335.0,2.9478,5.8956,1.8496,11.0976,577.0,294.0,F
7072,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,2.224,444.0,2,0.2,33.0,2.0572,4.1144,0.8896,5.3376,278.0,205.0,F
7073,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,5.184,518.0,1,0.2,181.0,3.3696,3.3696,1.0368,6.2208,648.0,336.0,F
7074,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,35.184,17592.0,5,0.2,1539.0,32.1054,160.527,35.184,211.104,4398.0,3210.0,F
7075,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,1.188,475.0,4,0.8,-831.0,3.267,13.068,3.8016,8.5536,594.0,326.0,F
7076,CA-2016-112256,2016-07-23,2016-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1334.0,2,0.2,100.0,6.1716,12.3432,2.6688,16.0128,834.0,617.0,F
7077,CA-2016-167416,2016-05-12,2016-05-17,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",10.98,5490.0,5,0.0,2690.0,5.5998,27.999,0.0,54.9,1098.0,559.0,F
7078,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,2291.0,7,0.7,-1756.0,5.7823,40.4761,16.0377,38.9487,1090.0,578.0,M
7079,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,30945.0,9,0.2,3481.0,30.5158,274.6422,61.8912,371.3472,4298.0,3051.0,M
7080,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,4.864,1945.0,4,0.2,340.0,4.0128,16.0512,3.8912,23.3472,607.0,401.0,M
7081,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,157.506,47251.0,3,0.4,-14963.0,207.3829,622.1487,189.0072,661.5252,26251.0,20738.0,M
7082,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,337.56,101268.0,3,0.2,30380.0,236.292,708.876,202.536,1215.216,42195.0,23629.0,M
7083,CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444,1722.0,5,0.7,-1262.0,5.9696,29.848,12.054,29.274,1147.0,596.0,M
7084,CA-2017-118724,2017-07-21,2017-07-25,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,1.76,352.0,2,0.0,168.0,0.9152,1.8304,0.0,3.52,176.0,91.0,M
7085,CA-2017-118724,2017-07-21,2017-07-25,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,180.688,162619.0,9,0.2,12196.0,167.1364,1504.2276,325.2384,1951.4304,22586.0,16713.0,M
7086,CA-2017-112004,2017-09-25,2017-09-28,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,1.719,859.0,5,0.7,-630.0,2.9796,14.898,6.0165,14.6115,573.0,297.0,M
7087,CA-2017-112004,2017-09-25,2017-09-28,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,95.448,19089.0,2,0.2,-4295.0,116.9238,233.8476,38.1792,229.0752,11930.0,11692.0,M
7088,US-2017-143175,2017-08-03,2017-08-06,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,9987.0,3,0.0,2396.0,25.3004,75.9012,0.0,99.87,3329.0,2530.0,M
7089,CA-2015-105844,2015-10-25,2015-10-27,Second Class,JF-15415,Jennifer Ferguson,Consumer,United States,Sparks,Nevada,89431,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,19.84,7936.0,4,0.0,2380.0,13.888,55.552,0.0,79.36,1984.0,1388.0,F
7090,CA-2017-118864,2017-06-15,2017-06-19,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,11996.0,1,0.2,749.0,112.4625,112.4625,23.992,143.952,14994.0,11246.0,F
7091,CA-2015-119480,2015-01-09,2015-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,10632.0,3,0.0,4997.0,18.7832,56.3496,0.0,106.32,3544.0,1878.0,M
7092,CA-2015-119480,2015-01-09,2015-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,16344.0,3,0.0,4576.0,39.2256,117.6768,0.0,163.44,5448.0,3922.0,M
7093,CA-2015-119480,2015-01-09,2015-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,21.38,4276.0,2,0.0,1111.0,15.8212,31.6424,0.0,42.76,2138.0,1582.0,M
7094,CA-2015-119480,2015-01-09,2015-01-13,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",10.31,5155.0,5,0.0,2422.0,5.4643,27.3215,0.0,51.55,1030.0,546.0,M
7095,US-2015-153374,2015-02-09,2015-02-13,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Decatur,Illinois,62521,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,79.992,47995.0,6,0.2,8999.0,64.9935,389.961,95.9904,575.9424,9999.0,6499.0,F
7096,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,24.448,14668.0,6,0.2,5500.0,15.28,91.68,29.3376,176.0256,3055.0,1527.0,F
7097,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,138.392,27678.0,2,0.2,8995.0,93.4146,186.8292,55.3568,332.1408,17298.0,9341.0,F
7098,CA-2016-101980,2016-08-19,2016-08-20,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",5.064,2532.0,5,0.2,917.0,3.2283,16.1415,5.064,30.384,633.0,322.0,F
7099,CA-2017-144596,2017-11-06,2017-11-10,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,35.44,31895.0,9,0.0,14991.0,18.7832,169.0488,0.0,318.96,3544.0,1878.0,F
7100,CA-2015-124933,2015-12-26,2015-12-30,Second Class,DF-13135,David Flashing,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,35.44,21264.0,6,0.0,9994.0,18.7832,112.6992,0.0,212.64,3544.0,1878.0,M
7101,CA-2014-159625,2014-11-23,2014-11-28,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,2347.0,3,0.2,880.0,4.89,14.67,4.6944,28.1664,978.0,489.0,F
7102,CA-2016-144337,2016-08-01,2016-08-05,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,9.824,1964.0,2,0.2,663.0,6.5084,13.0168,3.9296,23.5776,1228.0,650.0,F
7103,CA-2014-117478,2014-09-21,2014-09-24,First Class,LH-16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.19,657.0,3,0.7,-503.0,3.869,11.607,4.599,11.169,729.0,386.0,M
7104,CA-2017-147410,2017-09-04,2017-09-08,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",210.55,42110.0,2,0.0,10527.0,157.9125,315.825,0.0,421.1,21055.0,15791.0,F
7105,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,126.686,76011.0,6,0.3,-4343.0,133.9252,803.5512,228.0348,988.1508,18098.0,13392.0,F
7106,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,12.928,3878.0,3,0.2,727.0,10.504,31.512,7.7568,46.5408,1615.0,1050.0,F
7107,CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",13.592,12232.0,9,0.2,152.0,13.4221,120.7989,24.4656,146.7936,1698.0,1342.0,F
7108,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,12.99,2598.0,2,0.0,77.0,12.6003,25.2006,0.0,25.98,1299.0,1260.0,M
7109,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64,328.0,2,0.0,147.0,0.902,1.804,0.0,3.28,164.0,90.0,M
7110,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,114.97,45988.0,4,0.0,1379.0,111.5209,446.0836,0.0,459.88,11497.0,11152.0,M
7111,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.88,776.0,2,0.0,225.0,2.7548,5.5096,0.0,7.76,388.0,275.0,M
7112,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,35.98,7195.0,2,0.0,1798.0,26.985,53.97,0.0,71.96,3597.0,2698.0,M
