Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,DiscountUnitPrice,Sales,Quantity,Discount,Profit,ProductCost,TotalCost,DiscountValue,OriginalSaleValue
8314,CA-2014-161508,07-12-14,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,170.786,512.358,3,0.3,-14.6388,175.6656,526.9968,153.7074,666.0654
8315,CA-2014-161508,07-12-14,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,1.744,3.488,2,0.2,0.5668,1.4606,2.9212,0.6976,4.1856
8316,CA-2014-161508,07-12-14,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,3.184,22.288,7,0.2,3.9004,2.6268,18.3876,4.4576,26.7456
8317,CA-2014-161508,07-12-14,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,5.344,16.032,3,0.2,5.6112,3.4736,10.4208,3.2064,19.2384
8318,CA-2017-130904,04-11-17,4/16/2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1.752,1,0.2,0.1533,1.5987,1.5987,0.3504,2.1024
8319,CA-2017-130904,04-11-17,4/16/2017,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,2.624,20.992,8,0.2,2.3616,2.3288,18.6304,4.1984,25.1904
8320,CA-2017-133620,11/13/2017,11/18/2017,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,11.21,1,0,3.363,7.847,7.847,0,11.21
8321,CA-2015-142937,12-05-15,12-06-15,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",22.52,45.04,2,0.2,4.504,20.268,40.536,9.008,54.048
8322,US-2016-149790,9/26/2016,10-01-16,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,7.812,15.624,2,0.8,-24.9984,20.3112,40.6224,12.4992,28.1232
8323,CA-2016-130778,11/19/2016,11/25/2016,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,4.37,8.74,2,0,2.2724,3.2338,6.4676,0,8.74
8324,CA-2016-130778,11/19/2016,11/25/2016,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95,44.75,5,0,20.585,4.833,24.165,0,44.75
8325,CA-2017-144456,09-08-17,09-09-17,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",12.336,61.68,5,0.2,5.397,11.2566,56.283,12.336,74.016
8326,CA-2017-144456,09-08-17,09-09-17,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792,158.376,3,0.2,13.8579,48.1727,144.5181,31.6752,190.0512
8327,CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,0.716,2.864,4,0.8,-4.5824,1.8616,7.4464,2.2912,5.1552
8328,CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,94.192,7,0.8,-164.836,37.004,259.028,75.3536,169.5456
8329,CA-2017-118577,10-06-17,10-11-17,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,143.7,3,0,68.976,24.908,74.724,0,143.7
8330,CA-2017-118577,10-06-17,10-11-17,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,6.48,1,0,3.1104,3.3696,3.3696,0,6.48
8331,CA-2017-113572,11-07-17,11-11-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,1.97,7.88,4,0,2.5216,1.3396,5.3584,0,7.88
8332,CA-2016-153269,03-09-16,03-12-16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,11.21,1,0,3.363,7.847,7.847,0,11.21
8333,CA-2016-153269,03-09-16,03-12-16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",70.98,354.9,5,0,88.725,53.235,266.175,0,354.9
8334,CA-2016-153269,03-09-16,03-12-16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,5.98,17.94,3,0,8.7906,3.0498,9.1494,0,17.94
8335,CA-2016-153269,03-09-16,03-12-16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,12.95,51.8,4,0,23.31,7.1225,28.49,0,51.8
8336,CA-2017-161655,5/13/2017,5/18/2017,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,299.52,9,0,149.76,16.64,149.76,0,299.52
8337,CA-2016-101469,07-02-16,07-08-16,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,3.85,7.7,2,0,3.157,2.2715,4.543,0,7.7
8338,CA-2014-153087,12/27/2014,01-03-15,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,23.92,4,0,11.7208,3.0498,12.1992,0,23.92
8339,CA-2014-153087,12/27/2014,01-03-15,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,498,5,0,184.26,62.748,313.74,0,498
8340,CA-2017-135076,4/13/2017,4/17/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",72.784,436.704,6,0.2,-38.2116,79.1526,474.9156,87.3408,524.0448
8341,CA-2014-161634,11/14/2014,11/20/2014,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,32.4,5,0,15.552,3.3696,16.848,0,32.4
8342,CA-2017-141481,06-11-17,6/14/2017,First Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,20.48,61.44,3,0,16.5888,14.9504,44.8512,0,61.44
8343,CA-2016-132549,11/25/2016,11/30/2016,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,73.36,7,0,19.8072,7.6504,53.5528,0,73.36
8344,US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,11.84,59.2,5,0.2,22.2,7.4,37,11.84,71.04
8345,US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,10.984,32.952,3,0.2,6.5904,8.7872,26.3616,6.5904,39.5424
8346,US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,72.792,218.376,3,0.2,-10.9188,76.4316,229.2948,43.6752,262.0512
8347,US-2015-115238,4/30/2015,05-04-15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",6.28,31.4,5,0,13.188,3.6424,18.212,0,31.4
8348,US-2015-115238,4/30/2015,05-04-15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,9.48,1,0,3.792,5.688,5.688,0,9.48
8349,US-2015-115238,4/30/2015,05-04-15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",20.95,209.5,10,0,58.66,15.084,150.84,0,209.5
8350,US-2015-115238,4/30/2015,05-04-15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",4.86,24.3,5,0,10.449,2.7702,13.851,0,24.3
8351,US-2015-115238,4/30/2015,05-04-15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,6.48,1,0,3.1104,3.3696,3.3696,0,6.48
8352,CA-2017-132199,05-03-17,05-08-17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",16.224,32.448,2,0.2,7.3008,12.5736,25.1472,6.4896,38.9376
8353,CA-2017-132199,05-03-17,05-08-17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,6.597,26.388,4,0.7,-17.592,10.995,43.98,18.4716,44.8596
8354,CA-2017-132199,05-03-17,05-08-17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,74.694,373.47,5,0.4,-112.041,97.1022,485.511,149.388,522.858
8355,CA-2017-132199,05-03-17,05-08-17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",12.84,64.2,5,0.7,-44.94,21.828,109.14,44.94,109.14
8356,CA-2017-132199,05-03-17,05-08-17,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,4,8,2,0.2,2.8,2.6,5.2,1.6,9.6
8357,CA-2016-163174,8/26/2016,8/30/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,62.18,186.54,3,0,41.0388,48.5004,145.5012,0,186.54
8358,CA-2014-110555,04-11-14,4/18/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,12.44,87.08,7,0,24.3824,8.9568,62.6976,0,87.08
8359,CA-2014-110555,04-11-14,4/18/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,52.792,105.584,2,0.2,9.2386,48.1727,96.3454,21.1168,126.7008
8360,CA-2014-110555,04-11-14,4/18/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,217.44,6,0,91.3248,21.0192,126.1152,0,217.44
8361,CA-2017-147207,01-02-17,01-04-17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,15.872,31.744,2,0.2,3.968,13.888,27.776,6.3488,38.0928
8362,CA-2017-147207,01-02-17,01-04-17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,2.716,5.432,2,0.8,-13.58,9.506,19.012,4.3456,9.7776
8363,CA-2017-147207,01-02-17,01-04-17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",182.686,913.43,5,0.3,-169.637,216.6134,1083.067,274.029,1187.459
8364,CA-2017-147207,01-02-17,01-04-17,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",124.048,372.144,3,0.2,27.9108,114.7444,344.2332,74.4288,446.5728
8365,CA-2017-137631,4/28/2017,05-02-17,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,375.992,751.984,2,0.2,84.5982,333.6929,667.3858,150.3968,902.3808
8366,CA-2017-157273,1/30/2017,02-02-17,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,151.192,604.768,4,0.2,60.4768,136.0728,544.2912,120.9536,725.7216
8367,CA-2014-109918,09-07-14,09-12-14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,27.36,4,0,7.3872,4.9932,19.9728,0,27.36
8368,CA-2014-109918,09-07-14,09-12-14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",10.28,20.56,2,0,9.6632,5.4484,10.8968,0,20.56
8369,CA-2014-109918,09-07-14,09-12-14,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,16.784,83.92,5,0.2,31.47,10.49,52.45,16.784,100.704
8370,CA-2016-118745,06-11-16,6/16/2016,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,902.712,3,0.2,33.8517,289.6201,868.8603,180.5424,1083.2544
8371,CA-2016-163972,10/17/2016,10/21/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",60.333,120.666,2,0.15,21.294,49.686,99.372,18.0999,138.7659
8372,CA-2014-165393,12/27/2014,12/30/2014,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,4.984,1,0.8,-8.4728,13.4568,13.4568,3.9872,8.9712
8373,CA-2016-113726,11/24/2016,12-01-16,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,82.26,3,0,33.7266,16.1778,48.5334,0,82.26
8374,CA-2016-152940,11-10-16,11/13/2016,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,29.74,1,0,4.461,25.279,25.279,0,29.74
8375,CA-2015-158701,01-05-15,01-10-15,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,14.56,87.36,6,0,23.5872,10.6288,63.7728,0,87.36
8376,CA-2015-158701,01-05-15,01-10-15,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,9.36,56.16,6,0.2,17.55,6.435,38.61,11.232,67.392
8377,CA-2017-156272,3/21/2017,3/27/2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,64.384,1,0.2,8.048,56.336,56.336,12.8768,77.2608
8378,CA-2015-162964,11-12-15,11/18/2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,64.784,1,0.2,-14.5764,79.3604,79.3604,12.9568,77.7408
8379,CA-2015-162964,11-12-15,11/18/2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,5.184,15.552,3,0.2,5.6376,3.3048,9.9144,3.1104,18.6624
8380,CA-2015-162964,11-12-15,11/18/2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",31.984,223.888,7,0.2,69.965,21.989,153.923,44.7776,268.6656
8381,CA-2014-103527,09-09-14,9/14/2014,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",3.632,10.896,3,0.2,3.405,2.497,7.491,2.1792,13.0752
8382,CA-2016-134544,3/17/2016,3/19/2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,42.392,84.784,2,0.2,-20.1362,52.4601,104.9202,16.9568,101.7408
8383,CA-2016-163048,02-08-16,2/15/2016,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,60.375,241.5,4,0.3,0,60.375,241.5,72.45,313.95
8384,CA-2016-145135,11/26/2016,11/28/2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,19.99,59.97,3,0,14.9925,14.9925,44.9775,0,59.97
8385,CA-2016-145135,11/26/2016,11/28/2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,6.68,13.36,2,0,6.4128,3.4736,6.9472,0,13.36
8386,CA-2017-137582,09-04-17,09-08-17,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,3.936,11.808,3,0.2,4.1328,2.5584,7.6752,2.3616,14.1696
8387,CA-2015-149601,5/28/2015,06-03-15,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,16.24,1,0,2.436,13.804,13.804,0,16.24
8388,CA-2015-149601,5/28/2015,06-03-15,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,77.55,5,0,21.714,11.1672,55.836,0,77.55
8389,CA-2014-139423,11-01-14,11-05-14,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,38.06,76.12,2,0,22.0748,27.0226,54.0452,0,76.12
8390,CA-2016-102596,12/27/2016,12/30/2016,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,44312,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",2.864,17.184,6,0.2,6.2292,1.8258,10.9548,3.4368,20.6208
8391,CA-2017-153227,12-04-17,12-06-17,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,11.76,2,0,5.7624,2.9988,5.9976,0,11.76
8392,CA-2017-110625,12/23/2017,12/30/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,13.73,27.46,2,0,9.8856,8.7872,17.5744,0,27.46
8393,CA-2016-142594,12-01-16,12-06-16,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,45.98,137.94,3,0,35.8644,34.0252,102.0756,0,137.94
8394,CA-2016-142594,12-01-16,12-06-16,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",22.23,111.15,5,0,48.906,12.4488,62.244,0,111.15
8395,CA-2016-142594,12-01-16,12-06-16,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,300.65,901.95,3,0,297.6435,201.4355,604.3065,0,901.95
8396,CA-2016-142594,12-01-16,12-06-16,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,122.003,366.009,3,0.3,-47.0583,137.6891,413.0673,109.8027,475.8117
8397,CA-2014-152254,6/30/2014,6/30/2014,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,44.384,310.688,7,0.2,108.7408,28.8496,201.9472,62.1376,372.8256
8398,US-2014-120236,09-03-14,09-04-14,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,1.536,7.68,5,0.8,-11.52,3.84,19.2,6.144,13.824
8399,CA-2017-120061,11-02-17,11-07-17,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,77.686,155.372,2,0.3,-35.5136,95.4428,190.8856,46.6116,201.9836
8400,CA-2015-133837,4/13/2015,4/18/2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,10.744,1,0.2,0.8058,9.9382,9.9382,2.1488,12.8928
8401,CA-2015-110814,12-05-15,12-09-15,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,46.48,232.4,5,0.2,78.435,30.793,153.965,46.48,278.88
8402,CA-2015-110814,12-05-15,12-09-15,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",54.882,164.646,3,0.1,12.8058,50.6134,151.8402,16.4646,181.1106
8403,CA-2015-110814,12-05-15,12-09-15,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,22.68,2,0,11.1132,5.7834,11.5668,0,22.68
8404,CA-2016-154067,02-01-16,02-07-16,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,105.52,4,0,48.5392,14.2452,56.9808,0,105.52
8405,CA-2017-140480,07-08-17,07-12-17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,20.98,83.92,4,0,5.8744,19.5114,78.0456,0,83.92
8406,CA-2017-140480,07-08-17,07-12-17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,28.38,141.9,5,0,58.179,16.7442,83.721,0,141.9
8407,CA-2017-140480,07-08-17,07-12-17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,19.99,39.98,2,0,9.1954,15.3923,30.7846,0,39.98
8408,CA-2017-140480,07-08-17,07-12-17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,4.13,28.91,7,0,8.673,2.891,20.237,0,28.91
8409,CA-2017-140480,07-08-17,07-12-17,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,34.99,174.95,5,0,45.487,25.8926,129.463,0,174.95
